user_id,joinedDate,joinedCourses,skills,desired_skills,isVerified,engagement_level,peer_user_id
207,2022-04-27,Excel,"HTML, CSS, Excel, SQL, Java, Machine Learning","JavaScript, Blockchain",True,Low,1268
208,2023-05-20,AI,"CSS, SQL, Java, Blockchain","HTML, Node.js, Data Science",True,Low,1877
209,2023-12-29,"Blockchain, Excel","HTML, JavaScript, Node.js","CSS, SQL, Java, Machine Learning, Blockchain",False,Medium,208
210,2023-06-20,"Blockchain, Java, Node.js, Excel, JavaScript","HTML, CSS, Excel, Python, Machine Learning","CSS, JavaScript, Excel, Python, SQL, AI",True,Medium,536
211,2022-08-17,"Machine Learning, JavaScript","Node.js, Machine Learning","JavaScript, Python, SQL, Node.js, Blockchain, Data Science",True,Medium,6825
212,2022-12-24,"JavaScript, Data Science, Excel, AI, Python",AI,"HTML, CSS, JavaScript, Python, SQL, Java, AI, Blockchain",False,High,8109
213,2022-03-23,"Machine Learning, JavaScript, SQL","HTML, JavaScript, Excel, Node.js","JavaScript, Python, Java, Blockchain",True,Medium,1113
214,2022-01-07,"HTML, SQL, JavaScript","HTML, CSS, JavaScript, Excel, Node.js","HTML, Machine Learning, Blockchain",True,Medium,746
215,2022-10-21,"Python, SQL, JavaScript, CSS","JavaScript, Excel","SQL, Java, Blockchain",False,Medium,2061
216,2022-11-02,"HTML, Blockchain","HTML, CSS, JavaScript, Excel, SQL","CSS, Excel, Node.js, Machine Learning, AI, Blockchain, Data Science",True,Medium,5755
217,2022-05-29,"Machine Learning, Node.js",CSS,"HTML, CSS, Node.js, AI",True,Medium,5142
218,2022-11-12,"CSS, Machine Learning, Data Science, HTML, AI","JavaScript, Excel, Blockchain","HTML, AI, Data Science",False,High,1192
219,2022-11-26,"Node.js, Machine Learning, Python, HTML, AI","HTML, CSS, JavaScript, Node.js","CSS, JavaScript, Machine Learning, Blockchain",True,Low,5585
220,2023-02-08,"Excel, Blockchain, Python, Machine Learning, HTML","HTML, JavaScript, Excel","JavaScript, Excel, SQL, Java, AI, Blockchain",False,Medium,5647
221,2022-04-25,"AI, SQL, JavaScript, Data Science, CSS","HTML, Excel, Python, SQL","CSS, SQL, Blockchain",False,Medium,4002
222,2023-06-26,Data Science,"HTML, CSS, Excel, Python, Node.js, AI","JavaScript, Java, Machine Learning, AI, Blockchain",False,Low,3516
223,2023-04-22,"Java, Blockchain, Python, Data Science","JavaScript, Excel","Node.js, AI, Blockchain, Data Science",False,Medium,2797
224,2023-12-06,Java,"HTML, JavaScript, Excel","SQL, Machine Learning, AI, Blockchain",True,Low,2501
225,2023-12-14,Data Science,"HTML, Python, Machine Learning","HTML, JavaScript, Machine Learning, Blockchain",True,Low,3026
226,2023-07-12,"Node.js, HTML, Data Science, Excel","HTML, Python, SQL, Machine Learning","JavaScript, AI, Blockchain, Data Science",True,Low,3457
227,2023-10-14,JavaScript,SQL,"Excel, SQL, AI, Blockchain",True,Low,5213
228,2023-04-03,"JavaScript, Excel, Java, Node.js","CSS, Excel","Python, SQL, Java, Node.js, Machine Learning, AI, Blockchain",False,High,5460
229,2022-06-08,"Blockchain, AI, HTML, Data Science, JavaScript","HTML, CSS","SQL, Java, Machine Learning, Blockchain",False,Medium,2061
230,2022-05-07,"Python, JavaScript, AI","HTML, JavaScript, Excel, SQL","HTML, CSS, Python, Node.js, Machine Learning, AI, Blockchain",False,High,3215
231,2023-06-15,"SQL, AI","CSS, SQL, Node.js, Blockchain","HTML, SQL, Blockchain, Data Science",False,Medium,1139
232,2023-11-27,"Blockchain, Python, Excel, AI","HTML, JavaScript, Java, Data Science","JavaScript, Excel, SQL, AI",True,Medium,265
233,2023-10-23,"Python, Blockchain, Machine Learning","HTML, CSS, Machine Learning","CSS, Node.js, Machine Learning, AI",True,Medium,704
234,2022-12-03,"CSS, Java, Data Science, Machine Learning","CSS, JavaScript","SQL, AI, Blockchain",False,Low,90
235,2023-11-29,"Java, Python, CSS, Node.js","HTML, JavaScript, Excel, SQL, Java, Node.js","CSS, Python, AI, Data Science",False,Medium,5170
236,2022-09-08,"CSS, Node.js, Java","HTML, CSS, Python","JavaScript, Python, SQL, Node.js",False,Medium,275
237,2023-01-12,JavaScript,"CSS, JavaScript, Excel, Python, Machine Learning, AI","HTML, Python, SQL, Blockchain",False,Low,6265
238,2023-11-23,"Excel, SQL, Machine Learning, AI","HTML, Excel, Java, Node.js","Python, Java, Blockchain, Data Science",False,Low,1113
239,2023-04-13,"CSS, Machine Learning","HTML, JavaScript, Python, SQL","Machine Learning, AI",True,Medium,2456
240,2023-07-05,"HTML, SQL, JavaScript, Blockchain, Data Science","JavaScript, Python","HTML, Python, AI, Blockchain",True,Medium,834
241,2022-12-24,"AI, Blockchain",SQL,"CSS, Excel, SQL, Java, Node.js, Machine Learning, AI",False,Medium,5409
242,2023-06-29,"HTML, SQL, Java, Node.js, Excel","HTML, Excel, Python","CSS, SQL, Blockchain, Data Science",False,Low,6329
243,2023-12-17,"AI, Blockchain, SQL","HTML, CSS, Excel, Python","SQL, Java, Machine Learning, AI, Data Science",True,High,2908
244,2023-08-03,"JavaScript, Data Science","JavaScript, Excel, SQL, Blockchain","Python, Java, AI, Blockchain, Data Science",True,High,8302
245,2023-07-11,"Python, Node.js, Data Science","HTML, CSS, Excel","CSS, Excel, Python, SQL, Node.js, Machine Learning, AI, Blockchain, Data Science",False,High,4280
246,2023-06-15,"HTML, Machine Learning",Excel,"JavaScript, Excel, Node.js, Machine Learning, Data Science",False,Medium,855
247,2023-07-18,"SQL, Machine Learning","Python, Node.js","HTML, Python, Node.js, Blockchain, Data Science",False,Low,1967
248,2023-09-23,"Machine Learning, HTML, AI, Java","CSS, SQL, Java, Node.js","Python, SQL, Java, Machine Learning, Data Science",True,Medium,1048
249,2022-07-22,SQL,"CSS, Excel","CSS, JavaScript, Python, Java, Machine Learning, AI, Blockchain",True,Low,9285
250,2022-08-14,"SQL, JavaScript, Node.js","HTML, CSS, JavaScript, Machine Learning",Node.js,True,Medium,592
251,2022-05-12,"AI, Blockchain, HTML, JavaScript, Node.js","JavaScript, Excel, Node.js","HTML, Python, Node.js, Machine Learning, AI",True,High,6948
252,2023-07-28,"Excel, AI, Data Science, Blockchain","Excel, Python","JavaScript, Machine Learning, AI, Data Science",False,Medium,3723
253,2022-01-11,"Python, CSS, Blockchain, HTML","HTML, Java, Node.js, Data Science","Excel, SQL, Node.js, AI, Blockchain, Data Science",False,Low,8107
254,2022-10-03,"JavaScript, Python, Java, AI","Excel, Python, Java, Machine Learning","JavaScript, Machine Learning, AI, Data Science",False,Medium,3723
255,2022-03-05,"CSS, Python, Machine Learning","HTML, Excel, Node.js","SQL, Node.js, Machine Learning, Blockchain",True,Medium,2714
256,2022-08-13,"Python, AI, Data Science, CSS","HTML, CSS, JavaScript, Excel, Python, Node.js","JavaScript, Java, AI, Blockchain",False,Low,3516
257,2023-03-23,AI,"HTML, JavaScript, Machine Learning, Data Science","Machine Learning, AI, Data Science",True,High,3723
258,2022-05-10,"Blockchain, AI, Excel, Node.js","CSS, Python, SQL","Node.js, AI, Blockchain",False,High,3108
259,2022-05-24,"Python, CSS","Excel, SQL","SQL, Java, Node.js, Blockchain, Data Science",True,Low,7073
260,2023-07-12,"Machine Learning, AI, CSS, SQL","HTML, CSS, JavaScript, Excel, Python","HTML, CSS, JavaScript, Python, Java, AI, Blockchain, Data Science",False,Medium,2522
261,2023-06-20,"Data Science, Node.js, HTML, SQL","HTML, Excel, SQL, Java","Excel, SQL, Java, Machine Learning, AI",False,Low,7181
262,2023-09-23,"JavaScript, AI, Blockchain",Excel,"JavaScript, Python, Machine Learning, AI, Blockchain",False,High,6208
263,2022-04-14,Blockchain,"HTML, CSS","AI, Data Science",False,Low,1425
264,2023-11-22,Excel,"HTML, CSS, Python, SQL, Node.js","SQL, Node.js, Blockchain",False,Low,3897
265,2023-11-26,Blockchain,"JavaScript, Excel, SQL, AI","HTML, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",False,High,2582
266,2023-07-07,Blockchain,"CSS, Excel","SQL, AI, Blockchain, Data Science",False,High,90
267,2022-02-08,"CSS, Blockchain","HTML, JavaScript, Data Science","Python, Java, AI",True,Low,7112
268,2023-08-17,"HTML, SQL, Data Science","HTML, CSS, SQL","CSS, Python, Java, Machine Learning, AI, Blockchain",False,Low,9285
269,2022-09-13,"SQL, Node.js","Excel, Python, SQL","SQL, Machine Learning, Data Science",True,Medium,340
270,2023-05-27,"AI, HTML, Data Science, Machine Learning","HTML, Excel, Node.js","HTML, Python, SQL, Java, AI, Blockchain, Data Science",False,High,3419
271,2022-06-11,"Python, Java, Blockchain, Data Science","CSS, Python","HTML, Python, Java, Machine Learning, Blockchain, Data Science",True,High,6996
272,2022-11-06,Excel,"CSS, Java","Excel, AI, Blockchain",False,High,3108
273,2023-07-28,"JavaScript, Data Science, Python","CSS, Excel, Python","CSS, Python, Node.js, AI, Blockchain",False,Medium,3215
274,2023-05-18,"Python, JavaScript, Blockchain, Data Science, Machine Learning","HTML, JavaScript, Python, SQL","CSS, JavaScript, AI, Blockchain",True,Medium,6484
275,2023-02-17,"AI, JavaScript","JavaScript, Python, SQL, Node.js","CSS, Excel, Python, SQL, AI, Data Science",True,Medium,2169
276,2022-05-28,"HTML, Data Science, AI, Machine Learning, Node.js","HTML, SQL, AI","HTML, CSS, Excel, Python, Java, Data Science",True,Medium,1875
277,2023-01-13,Java,AI,"CSS, SQL, Java, Blockchain",True,High,208
278,2022-06-04,Machine Learning,SQL,"Python, SQL, AI, Blockchain",True,Low,6160
279,2022-02-09,Java,"HTML, CSS, JavaScript, Excel, SQL, Data Science","JavaScript, Python, Java, Machine Learning, AI, Blockchain",True,High,3987
280,2022-04-10,"Excel, Data Science, Blockchain","CSS, SQL","Python, AI, Blockchain",True,Medium,6160
281,2023-10-10,"AI, Machine Learning, Node.js, Blockchain, Data Science","HTML, CSS, JavaScript, Java, Machine Learning","Java, Node.js, AI, Data Science",False,High,2029
282,2023-03-11,"Java, AI, Excel",JavaScript,"HTML, Python, SQL, Java, Machine Learning, Blockchain, Data Science",True,Medium,3341
283,2023-09-28,"SQL, HTML, CSS, JavaScript",Java,"Java, Blockchain, Data Science",True,Low,422
284,2022-02-15,"AI, Data Science, CSS","HTML, CSS, Excel","HTML, CSS, SQL, Blockchain",False,Medium,1520
285,2023-08-10,"HTML, SQL, Blockchain","CSS, Excel","JavaScript, SQL, Machine Learning, AI, Blockchain, Data Science",True,High,6551
286,2022-07-31,"Excel, Blockchain, Java, Node.js, Machine Learning","Excel, Data Science","Excel, Machine Learning, Blockchain, Data Science",True,High,1066
287,2022-09-25,"HTML, Excel, SQL, Java, JavaScript","JavaScript, Excel, SQL, Node.js","CSS, SQL, Node.js, Machine Learning, Blockchain, Data Science",False,Low,1283
288,2022-05-12,CSS,"HTML, CSS, JavaScript, Excel, SQL","HTML, SQL, Machine Learning, Blockchain",False,Low,1659
289,2022-12-27,"HTML, Excel, Machine Learning, Java, SQL","CSS, JavaScript, Excel, Python, Data Science","HTML, CSS, JavaScript, Java, AI",True,Medium,963
290,2022-03-28,"Excel, AI, CSS","HTML, CSS, Excel, Python, Node.js","HTML, SQL, Machine Learning, Blockchain",False,Low,1659
291,2023-08-10,"Python, Blockchain","HTML, CSS, Excel, Python","HTML, JavaScript, Excel, Data Science",False,Low,995
292,2023-03-16,"Python, CSS, SQL","Excel, SQL, Java","CSS, SQL, AI, Blockchain, Data Science",False,High,1145
293,2023-12-12,"Node.js, HTML, JavaScript, Data Science, Machine Learning","HTML, Excel","Excel, Python, SQL, Machine Learning, AI, Blockchain, Data Science",False,Medium,6453
294,2022-12-31,"SQL, Data Science","CSS, JavaScript, Excel, SQL, Blockchain","JavaScript, Java, Node.js, Machine Learning, AI, Blockchain, Data Science",False,Medium,6996
295,2023-11-24,"Excel, Data Science","HTML, JavaScript, Blockchain","Python, Machine Learning, AI, Blockchain, Data Science",False,Medium,6996
296,2023-02-10,"Node.js, JavaScript, SQL, HTML, CSS","CSS, JavaScript, Node.js, Data Science","CSS, Python, Java, AI",False,Medium,2955
297,2023-06-04,"HTML, JavaScript, Excel, Java, AI","Excel, Python","SQL, Node.js, Machine Learning, Blockchain",False,Low,2714
298,2022-01-24,"Excel, Data Science",Excel,"CSS, Excel, Python, Java, Machine Learning, Blockchain, Data Science",True,High,2652
299,2023-12-22,Python,"HTML, CSS, JavaScript, Java, Machine Learning","HTML, JavaScript, Excel, Machine Learning, AI",True,Low,1514
300,2023-02-26,"HTML, Java, Machine Learning, Data Science, Python","HTML, JavaScript, Node.js","HTML, JavaScript, Java, Machine Learning",True,High,1608
301,2022-01-14,"Java, SQL, Machine Learning","HTML, CSS, Excel, Python","Excel, Python, Java, Machine Learning, Data Science",False,High,1048
302,2023-07-11,"SQL, Machine Learning, AI, Blockchain, Java","HTML, JavaScript","JavaScript, Excel, Node.js, Machine Learning, Blockchain, Data Science",False,Medium,855
303,2022-05-07,"Node.js, JavaScript, CSS","HTML, CSS, JavaScript","Blockchain, Data Science",True,Low,4465
304,2023-08-10,"Data Science, HTML","HTML, CSS, Excel, SQL","JavaScript, SQL, Machine Learning, Blockchain",True,Low,3026
305,2022-04-21,"CSS, HTML","CSS, JavaScript, Python, AI","HTML, JavaScript, Node.js, Machine Learning, AI, Data Science",True,Medium,8010
306,2023-09-27,Data Science,"CSS, Java, Data Science","Excel, AI, Data Science",True,High,4790
307,2022-11-09,"Excel, Java, JavaScript, Node.js","HTML, CSS, JavaScript, Excel, Python, Java, AI","JavaScript, Excel, Machine Learning, Data Science",True,Medium,8784
308,2023-10-28,"Node.js, Java, SQL","CSS, Excel, Python, AI","Excel, Python, SQL, Node.js, Machine Learning, AI, Data Science",False,High,2666
309,2023-02-13,"Excel, JavaScript","HTML, JavaScript, Python, SQL","HTML, Excel, Java, Machine Learning, AI, Blockchain, Data Science",True,High,3158
310,2023-12-13,HTML,"HTML, Excel","CSS, JavaScript, Excel, Machine Learning, Blockchain, Data Science",False,Low,5585
311,2023-01-03,"Data Science, HTML","HTML, CSS, JavaScript, Excel, SQL","HTML, CSS, JavaScript, SQL, Java, Machine Learning, Blockchain",False,Medium,1619
312,2023-07-10,"AI, SQL, Excel, Python, Blockchain","HTML, CSS, Excel, SQL, Data Science","HTML, CSS, JavaScript, SQL, AI",False,Medium,1717
313,2022-12-18,Excel,AI,"JavaScript, Python, Java, Node.js, AI, Blockchain, Data Science",True,Low,5095
314,2023-11-25,"SQL, Machine Learning, Python, CSS","Excel, Java","HTML, CSS, Excel, Java, Machine Learning, AI, Blockchain, Data Science",True,Medium,3158
315,2022-01-23,"HTML, CSS, Java","CSS, Excel","HTML, Java, Node.js, Data Science",False,High,253
316,2023-03-21,"Java, AI, Excel","JavaScript, Excel","CSS, Python, Machine Learning, AI, Data Science",True,Medium,4721
317,2023-07-10,"Data Science, Blockchain, Node.js, AI, SQL","HTML, JavaScript","HTML, Python, Java, Node.js, Data Science",False,Medium,9763
318,2022-10-11,"Data Science, JavaScript, Machine Learning, HTML","HTML, CSS, JavaScript, Excel","HTML, Python, Blockchain, Data Science",False,Medium,570
319,2023-09-29,"Data Science, AI","Excel, SQL","JavaScript, SQL, AI, Blockchain, Data Science",False,High,3418
320,2023-05-15,"Java, Machine Learning, Excel, JavaScript","HTML, Excel, Python, Blockchain","HTML, Python, AI",True,Low,834
321,2022-02-03,HTML,"HTML, Excel, Python, Node.js","Excel, Python, Java, Blockchain, Data Science",False,Low,5695
322,2022-11-06,"Node.js, AI, Blockchain, Excel, Python","HTML, CSS, Java","Python, Node.js, AI, Blockchain, Data Science",True,High,1679
323,2023-12-24,"Node.js, HTML, SQL, CSS, Data Science",HTML,"HTML, Excel, Java, Machine Learning, Blockchain, Data Science",False,Medium,5463
324,2023-11-22,"AI, Python, Node.js, JavaScript","CSS, Java, AI, Data Science","HTML, Node.js",True,Low,27
325,2023-06-05,AI,"HTML, Excel, SQL","Python, Java, AI, Blockchain",True,High,1701
326,2022-01-15,"Excel, Python","HTML, CSS","Python, SQL, Machine Learning, AI",True,Medium,891
327,2022-10-30,"JavaScript, SQL, HTML, Python",Unknown,"JavaScript, Python, SQL, Java, AI, Blockchain",False,High,9902
328,2023-05-08,"Python, CSS, JavaScript, Node.js","HTML, JavaScript, Excel, Java, Machine Learning","HTML, JavaScript, Python, Data Science",True,Medium,2123
329,2023-09-06,"Machine Learning, Node.js, Python, Blockchain","HTML, JavaScript, Excel",Python,True,Low,1360
330,2023-05-05,HTML,"CSS, Excel, Python","HTML, CSS, Python, Node.js, AI, Data Science",False,High,559
331,2022-07-06,"HTML, Machine Learning, Blockchain, JavaScript","HTML, CSS","CSS, JavaScript, Machine Learning, Blockchain, Data Science",True,High,6551
332,2022-04-25,JavaScript,"HTML, CSS, JavaScript, Excel, SQL, Java","HTML, JavaScript, Python, Node.js, AI, Data Science",False,High,9829
333,2023-06-07,"JavaScript, CSS, AI, Data Science","JavaScript, SQL, Node.js","Excel, SQL, Machine Learning, AI, Blockchain",False,Low,5213
334,2022-10-29,"Java, HTML, CSS, Python, Blockchain","Python, Java","CSS, JavaScript, Excel, SQL, Machine Learning, AI, Blockchain",False,Medium,9912
335,2022-03-13,"Blockchain, Machine Learning, JavaScript, CSS","HTML, JavaScript, Excel, SQL","Python, Node.js, AI, Blockchain, Data Science",False,Low,1679
336,2023-10-06,"Node.js, JavaScript, Data Science, SQL, AI","JavaScript, Python, SQL","Python, SQL, Node.js, AI, Blockchain",False,High,6160
337,2022-11-20,"Machine Learning, CSS","HTML, JavaScript, Excel, Java, Node.js, AI","CSS, JavaScript, SQL, Machine Learning, Data Science",False,High,3490
338,2023-10-09,AI,"HTML, JavaScript, SQL","CSS, Python, SQL, Node.js, Machine Learning, Blockchain, Data Science",True,Low,1283
339,2023-08-12,"Python, Machine Learning, JavaScript, Blockchain, AI","HTML, CSS, Excel, SQL, Node.js","CSS, SQL, Java, Node.js, Machine Learning, AI, Blockchain",True,High,704
340,2022-04-27,"JavaScript, CSS, Data Science, Node.js, Blockchain","SQL, Machine Learning, Data Science","CSS, JavaScript, Python, SQL, Machine Learning, AI, Blockchain, Data Science",True,High,3519
341,2023-09-25,Node.js,"JavaScript, Java, AI","CSS, JavaScript, Python, Node.js, Data Science",False,High,3843
342,2023-04-23,"Java, Machine Learning, Python, AI, Data Science","HTML, CSS, JavaScript, Excel, SQL","HTML, Node.js, Machine Learning, AI, Blockchain, Data Science",False,High,2564
343,2022-05-17,"Machine Learning, Excel","CSS, Excel, SQL","JavaScript, Python, SQL, Node.js, Machine Learning, Blockchain",False,Medium,1308
344,2022-11-26,"CSS, AI, JavaScript","HTML, CSS","JavaScript, Excel, SQL, Node.js, AI, Blockchain",True,High,103
345,2022-11-29,"Java, Excel, SQL","HTML, CSS, JavaScript, Java","SQL, AI, Blockchain, Data Science",False,Medium,90
346,2023-06-17,"Python, HTML, JavaScript, Machine Learning","HTML, Excel, Java","Excel, Machine Learning, AI, Blockchain, Data Science",True,Low,1066
347,2022-01-08,"CSS, Machine Learning, AI","HTML, CSS, Python, SQL, Java, Machine Learning, AI","Java, Node.js, AI, Blockchain",False,Medium,1742
348,2023-12-30,"CSS, HTML","CSS, Excel, Python, Node.js","CSS, Python, Node.js, Data Science",True,Medium,1997
